ruche_link_o[307],19.84,K3
ruche_link_o[28],20.608,K3
ruche_link_o[308],20.352,K3
ruche_link_o[29],21.12,K3
ruche_link_o[309],20.864,K3
ruche_link_o[30],22.144,K3
ruche_link_o[310],21.888,K3
ruche_link_o[31],22.656,K3
ruche_link_o[311],22.4,K3
ruche_link_o[32],23.168,K3
ruche_link_o[312],22.912,K3
ruche_link_o[33],23.68,K3
ruche_link_o[313],23.424,K3
ruche_link_o[34],24.192,K3
ruche_link_o[314],23.936,K3
ruche_link_o[35],25.216,K3
ruche_link_o[315],24.96,K3
ruche_link_o[36],25.728,K3
ruche_link_o[316],25.472,K3
ruche_link_o[37],26.24,K3
ruche_link_o[317],25.984,K3
ruche_link_o[38],26.752,K3
ruche_link_o[318],26.496,K3
ruche_link_o[39],27.776,K3
ruche_link_o[319],27.008,K3
ruche_link_o[40],28.288,K3
ruche_link_o[320],28.032,K3
ruche_link_o[41],28.8,K3
ruche_link_o[321],28.544,K3
ruche_link_o[42],29.312,K3
ruche_link_o[322],29.056,K3
ruche_link_o[43],29.824,K3
ruche_link_o[323],29.568,K3
ruche_link_o[44],30.848,K3
ruche_link_o[324],30.592,K3
ruche_link_o[45],31.36,K3
ruche_link_o[325],31.104,K3
ruche_link_o[46],31.872,K3
ruche_link_o[326],31.616,K3
ruche_link_o[47],32.384,K3
ruche_link_o[327],32.128,K3
ruche_link_o[48],33.408,K3
ruche_link_o[328],32.64,K3
ruche_link_o[49],33.92,K3
ruche_link_o[329],33.664,K3
ruche_link_o[50],34.432,K3
ruche_link_o[330],34.176,K3
ruche_link_o[51],34.944,K3
ruche_link_o[331],34.688,K3
ruche_link_o[52],35.456,K3
ruche_link_o[332],35.2,K3
ruche_link_o[53],36.48,K3
ruche_link_o[333],35.712,K3
ruche_link_o[54],36.992,K3
ruche_link_o[334],36.736,K3
ruche_link_o[55],37.504,K3
ruche_link_o[335],37.248,K3
ruche_link_o[56],38.016,K3
ruche_link_o[336],37.76,K3
ruche_link_o[57],38.528,K3
ruche_link_o[337],38.272,K3
ruche_link_o[58],39.552,K3
ruche_link_o[338],39.296,K3
ruche_link_o[59],40.064,K3
ruche_link_o[339],39.808,K3
ruche_link_o[60],40.576,K3
ruche_link_o[340],40.32,K3
ruche_link_o[61],41.088,K3
ruche_link_o[341],40.832,K3
ruche_link_o[62],42.112,K3
ruche_link_o[342],41.344,K3
ruche_link_o[63],42.624,K3
ruche_link_o[343],42.368,K3
ruche_link_o[64],43.136,K3
ruche_link_o[344],42.88,K3
ruche_link_o[65],43.648,K3
ruche_link_o[345],43.392,K3
ruche_link_o[66],44.16,K3
ruche_link_o[346],43.904,K3
ruche_link_o[67],45.184,K3
ruche_link_o[347],44.928,K3
ruche_link_o[68],45.696,K3
ruche_link_o[348],45.44,K3
ruche_link_o[69],46.208,K3
ruche_link_o[349],45.952,K3
ruche_link_o[70],46.72,K3
ruche_link_o[350],46.464,K3
ruche_link_o[71],47.232,K3
ruche_link_o[351],46.976,K3
ruche_link_o[72],48.256,K3
ruche_link_o[352],48.0,K3
ruche_link_o[73],48.768,K3
ruche_link_o[353],48.512,K3
ruche_link_o[74],49.28,K3
ruche_link_o[354],49.024,K3
ruche_link_o[75],49.792,K3
ruche_link_o[355],49.536,K3
ruche_link_o[76],50.816,K3
ruche_link_o[356],50.048,K3
ruche_link_o[77],51.328,K3
ruche_link_o[357],51.072,K3
ruche_link_o[78],51.84,K3
ruche_link_o[358],51.584,K3
ruche_link_o[79],52.352,K3
ruche_link_o[359],52.096,K3
ruche_link_o[80],52.864,K3
ruche_link_o[360],52.608,K3
ruche_link_o[81],53.888,K3
ruche_link_o[361],53.632,K3
ruche_link_o[82],54.4,K3
ruche_link_o[362],54.144,K3
ruche_link_o[83],54.912,K3
ruche_link_o[363],54.656,K3
ruche_link_o[84],55.424,K3
ruche_link_o[364],55.168,K3
ruche_link_o[85],56.448,K3
ruche_link_o[365],55.68,K3
ruche_link_o[86],56.96,K3
ruche_link_o[366],56.704,K3
ruche_link_o[87],57.472,K3
ruche_link_o[367],57.216,K3
ruche_link_o[88],57.984,K3
ruche_link_o[368],57.728,K3
ruche_link_o[89],58.496,K3
ruche_link_o[369],58.24,K3
ruche_link_o[90],59.52,K3
ruche_link_o[370],58.752,K3
ruche_link_o[91],60.032,K3
ruche_link_o[371],59.776,K3
ruche_link_o[92],60.544,K3
ruche_link_o[372],60.288,K3
ruche_link_o[93],61.056,K3
ruche_link_o[373],60.8,K3
ruche_link_o[94],61.568,K3
ruche_link_o[374],61.312,K3
ruche_link_o[95],62.592,K3
ruche_link_o[375],62.336,K3
ruche_link_o[96],63.104,K3
ruche_link_o[376],62.848,K3
ruche_link_o[97],63.616,K3
ruche_link_o[377],63.36,K3
ruche_link_o[98],64.128,K3
ruche_link_o[378],63.872,K3
ruche_link_o[99],65.152,K3
ruche_link_o[379],64.384,K3
ruche_link_o[100],65.664,K3
ruche_link_o[380],65.408,K3
ruche_link_o[101],66.176,K3
ruche_link_o[381],65.92,K3
ruche_link_o[102],66.688,K3
ruche_link_o[382],66.432,K3
ruche_link_o[103],67.2,K3
ruche_link_o[383],66.944,K3
ruche_link_o[104],68.224,K3
ruche_link_o[384],67.968,K3
ruche_link_o[105],68.736,K3
ruche_link_o[385],68.48,K3
ruche_link_o[106],69.248,K3
ruche_link_o[386],68.992,K3
ruche_link_o[107],69.76,K3
ruche_link_o[387],69.504,K3
ruche_link_o[108],70.272,K3
ruche_link_o[388],70.016,K3
ruche_link_o[109],71.296,K3
ruche_link_o[389],71.04,K3
ruche_link_o[110],71.808,K3
ruche_link_o[390],71.552,K3
ruche_link_o[111],72.32,K3
ruche_link_o[391],72.064,K3
ruche_link_o[112],72.832,K3
ruche_link_o[392],72.576,K3
ruche_link_o[113],73.856,K3
ruche_link_o[393],73.088,K3
ruche_link_o[114],74.368,K3
ruche_link_o[394],74.112,K3
ruche_link_o[115],74.88,K3
ruche_link_o[395],74.624,K3
ruche_link_o[116],75.392,K3
ruche_link_o[396],75.136,K3
ruche_link_o[117],75.904,K3
ruche_link_o[397],75.648,K3
ruche_link_o[118],76.928,K3
ruche_link_o[398],76.672,K3
ruche_link_o[119],77.44,K3
ruche_link_o[399],77.184,K3
ruche_link_o[120],77.952,K3
ruche_link_o[400],77.696,K3
ruche_link_o[121],78.464,K3
ruche_link_o[401],78.208,K3
ruche_link_o[122],79.488,K3
ruche_link_o[402],78.72,K3
ruche_link_o[123],80.0,K3
ruche_link_o[403],79.744,K3
ruche_link_o[124],80.512,K3
ruche_link_o[404],80.256,K3
ruche_link_o[125],81.024,K3
ruche_link_o[405],80.768,K3
ruche_link_o[126],81.536,K3
ruche_link_o[406],81.28,K3
ruche_link_o[127],82.56,K3
ruche_link_o[407],81.792,K3
ruche_link_o[128],83.072,K3
ruche_link_o[408],82.816,K3
ruche_link_o[129],83.584,K3
ruche_link_o[409],83.328,K3
ruche_link_o[130],84.096,K3
ruche_link_o[410],83.84,K3
ruche_link_o[131],84.608,K3
ruche_link_o[411],84.352,K3
ruche_link_o[132],85.632,K3
ruche_link_o[412],85.376,K3
ruche_link_o[133],86.144,K3
ruche_link_o[413],85.888,K3
ruche_link_o[134],86.656,K3
ruche_link_o[414],86.4,K3
ruche_link_o[135],87.168,K3
ruche_link_o[415],86.912,K3
ruche_link_o[136],88.192,K3
ruche_link_o[416],87.424,K3
ruche_link_o[137],88.704,K3
ruche_link_o[417],88.448,K3
ruche_link_o[138],89.216,K3
ruche_link_o[418],88.96,K3
ruche_link_o[139],89.728,K3
ruche_link_o[419],89.472,K3
link_i[0],95.616,K1
link_i[1],96.128,K1
link_i[2],97.152,K1
link_i[3],97.664,K1
link_i[4],98.176,K1
link_i[5],98.688,K1
link_i[6],99.712,K1
link_i[7],100.224,K1
link_i[8],100.736,K1
link_i[9],101.248,K1
link_i[10],101.76,K1
link_i[11],102.784,K1
link_i[12],103.296,K1
link_i[13],103.808,K1
link_i[14],104.32,K1
link_i[15],104.832,K1
link_i[16],105.856,K1
link_i[17],106.368,K1
link_i[18],106.88,K1
link_i[19],107.392,K1
link_i[20],108.416,K1
link_i[21],108.928,K1
link_i[22],109.44,K1
link_i[23],109.952,K1
link_i[24],110.464,K1
link_i[25],111.488,K1
link_i[26],112.0,K1
link_i[27],112.512,K1
link_i[28],113.024,K1
link_i[29],114.048,K1
link_i[30],114.56,K1
link_i[31],115.072,K1
link_i[32],115.584,K1
link_i[33],116.096,K1
link_i[34],117.12,K1
link_i[35],117.632,K1
link_i[36],118.144,K1
link_i[37],118.656,K1
link_i[38],119.168,K1
link_i[39],120.192,K1
link_i[40],120.704,K1
link_i[41],121.216,K1
link_i[42],121.728,K1
link_i[43],122.752,K1
link_i[44],123.264,K1
link_i[45],123.776,K1
link_i[46],124.288,K1
link_i[47],124.8,K1
link_i[48],125.824,K1
link_i[49],126.336,K1
link_i[50],126.848,K1
link_i[51],127.36,K1
link_i[52],127.872,K1
link_i[53],128.896,K1
link_i[54],129.408,K1
link_i[55],129.92,K1
link_i[56],130.432,K1
link_i[57],131.456,K1
link_i[58],131.968,K1
link_i[59],132.48,K1
link_i[60],132.992,K1
link_i[61],133.504,K1
link_i[62],134.528,K1
link_i[63],135.04,K1
link_i[64],135.552,K1
link_i[65],136.064,K1
link_i[66],137.088,K1
link_i[67],137.6,K1
link_i[68],138.112,K1
link_i[69],138.624,K1
link_i[70],139.136,K1
link_i[71],140.16,K1
link_i[72],140.672,K1
link_i[73],141.184,K1
link_i[74],141.696,K1
link_i[75],142.208,K1
link_i[76],143.232,K1
link_i[77],143.744,K1
link_i[78],144.256,K1
link_i[79],144.768,K1
link_i[80],145.792,K1
link_i[81],146.304,K1
link_i[82],146.816,K1
link_i[83],147.328,K1
link_i[84],147.84,K1
link_i[85],148.864,K1
link_i[86],149.376,K1
link_i[87],149.888,K1
link_i[88],150.4,K1
link_i[89],150.912,K1
link_i[90],151.936,K1
link_i[91],152.448,K1
link_i[92],152.96,K1
link_i[93],153.472,K1
link_i[94],154.496,K1
link_i[95],155.008,K1
link_i[96],155.52,K1
link_i[97],156.032,K1
link_i[98],156.544,K1
link_i[99],157.568,K1
link_i[100],158.08,K1
link_i[101],158.592,K1
link_i[102],159.104,K1
link_i[103],160.128,K1
link_i[104],160.64,K1
link_i[105],161.152,K1
link_i[106],161.664,K1
link_i[107],162.176,K1
link_i[108],163.2,K1
link_i[109],163.712,K1
link_i[110],164.224,K1
link_i[111],164.736,K1
link_i[112],165.248,K1
link_i[113],166.272,K1
link_i[114],166.784,K1
link_i[115],167.296,K1
link_i[116],167.808,K1
link_i[117],168.832,K1
link_i[118],169.344,K1
link_i[119],169.856,K1
link_i[120],170.368,K1
link_i[121],170.88,K1
link_i[122],171.904,K1
link_i[123],172.416,K1
link_i[124],172.928,K1
link_i[125],173.44,K1
link_i[126],173.952,K1
link_i[127],174.976,K1
link_i[128],175.488,K1
link_i[129],176.0,K1
link_i[130],176.512,K1
link_i[131],177.536,K1
link_i[132],178.048,K1
link_i[133],178.56,K1
link_i[134],179.072,K1
link_i[135],179.584,K1
link_i[136],180.608,K1
link_i[137],181.12,K1
link_i[138],181.632,K1
link_i[139],182.144,K1
link_i[140],183.168,K1
link_i[141],183.296,K3
link_i[142],183.424,K1
link_i[143],183.552,K3
link_i[144],183.68,K1
link_i[145],183.808,K3
link_i[146],183.936,K1
link_i[147],184.064,K3
link_i[148],184.192,K1
link_i[149],184.32,K3
link_i[150],184.448,K1
link_i[151],184.576,K3
link_i[152],184.704,K1
link_i[153],184.832,K3
ruche_link_i[0],96.0,K3
ruche_link_i[280],95.744,K3
ruche_link_i[1],97.024,K3
ruche_link_i[281],96.768,K3
ruche_link_i[2],97.536,K3
ruche_link_i[282],97.28,K3
ruche_link_i[3],98.048,K3
ruche_link_i[283],97.792,K3
ruche_link_i[4],98.56,K3
ruche_link_i[284],98.304,K3
ruche_link_i[5],99.072,K3
ruche_link_i[285],98.816,K3
ruche_link_i[6],100.096,K3
ruche_link_i[286],99.84,K3
ruche_link_i[7],100.608,K3
ruche_link_i[287],100.352,K3
ruche_link_i[8],101.12,K3
ruche_link_i[288],100.864,K3
ruche_link_i[9],101.632,K3
ruche_link_i[289],101.376,K3
ruche_link_i[10],102.656,K3
ruche_link_i[290],101.888,K3
ruche_link_i[11],103.168,K3
ruche_link_i[291],102.912,K3
ruche_link_i[12],103.68,K3
ruche_link_i[292],103.424,K3
ruche_link_i[13],104.192,K3
ruche_link_i[293],103.936,K3
ruche_link_i[14],104.704,K3
ruche_link_i[294],104.448,K3
ruche_link_i[15],105.728,K3
ruche_link_i[295],105.472,K3
ruche_link_i[16],106.24,K3
ruche_link_i[296],105.984,K3
ruche_link_i[17],106.752,K3
ruche_link_i[297],106.496,K3
ruche_link_i[18],107.264,K3
ruche_link_i[298],107.008,K3
ruche_link_i[19],108.288,K3
ruche_link_i[299],107.52,K3
ruche_link_i[20],108.8,K3
ruche_link_i[300],108.544,K3
ruche_link_i[21],109.312,K3
ruche_link_i[301],109.056,K3
ruche_link_i[22],109.824,K3
ruche_link_i[302],109.568,K3
ruche_link_i[23],110.336,K3
ruche_link_i[303],110.08,K3
ruche_link_i[24],111.36,K3
ruche_link_i[304],110.592,K3
ruche_link_i[25],111.872,K3
ruche_link_i[305],111.616,K3
ruche_link_i[26],112.384,K3
ruche_link_i[306],112.128,K3
ruche_link_i[27],112.896,K3
ruche_link_i[307],112.64,K3
ruche_link_i[28],113.408,K3
ruche_link_i[308],113.152,K3
ruche_link_i[29],114.432,K3
ruche_link_i[309],114.176,K3
ruche_link_i[30],114.944,K3
ruche_link_i[310],114.688,K3
ruche_link_i[31],115.456,K3
ruche_link_i[311],115.2,K3
ruche_link_i[32],115.968,K3
ruche_link_i[312],115.712,K3
ruche_link_i[33],116.992,K3
ruche_link_i[313],116.224,K3
ruche_link_i[34],117.504,K3
ruche_link_i[314],117.248,K3
ruche_link_i[35],118.016,K3
ruche_link_i[315],117.76,K3
ruche_link_i[36],118.528,K3
ruche_link_i[316],118.272,K3
ruche_link_i[37],119.04,K3
ruche_link_i[317],118.784,K3
ruche_link_i[38],120.064,K3
ruche_link_i[318],119.808,K3
ruche_link_i[39],120.576,K3
ruche_link_i[319],120.32,K3
ruche_link_i[40],121.088,K3
ruche_link_i[320],120.832,K3
ruche_link_i[41],121.6,K3
ruche_link_i[321],121.344,K3
ruche_link_i[42],122.112,K3
ruche_link_i[322],121.856,K3
ruche_link_i[43],123.136,K3
ruche_link_i[323],122.88,K3
ruche_link_i[44],123.648,K3
ruche_link_i[324],123.392,K3
ruche_link_i[45],124.16,K3
ruche_link_i[325],123.904,K3
ruche_link_i[46],124.672,K3
ruche_link_i[326],124.416,K3
ruche_link_i[47],125.696,K3
ruche_link_i[327],124.928,K3
ruche_link_i[48],126.208,K3
ruche_link_i[328],125.952,K3
ruche_link_i[49],126.72,K3
ruche_link_i[329],126.464,K3
ruche_link_i[50],127.232,K3
ruche_link_i[330],126.976,K3
ruche_link_i[51],127.744,K3
ruche_link_i[331],127.488,K3
ruche_link_i[52],128.768,K3
ruche_link_i[332],128.512,K3
ruche_link_i[53],129.28,K3
ruche_link_i[333],129.024,K3
ruche_link_i[54],129.792,K3
ruche_link_i[334],129.536,K3
ruche_link_i[55],130.304,K3
ruche_link_i[335],130.048,K3
ruche_link_i[56],131.328,K3
ruche_link_i[336],130.56,K3
ruche_link_i[57],131.84,K3
ruche_link_i[337],131.584,K3
ruche_link_i[58],132.352,K3
ruche_link_i[338],132.096,K3
ruche_link_i[59],132.864,K3
ruche_link_i[339],132.608,K3
ruche_link_i[60],133.376,K3
ruche_link_i[340],133.12,K3
ruche_link_i[61],134.4,K3
ruche_link_i[341],133.632,K3
ruche_link_i[62],134.912,K3
ruche_link_i[342],134.656,K3
ruche_link_i[63],135.424,K3
ruche_link_i[343],135.168,K3
ruche_link_i[64],135.936,K3
ruche_link_i[344],135.68,K3
ruche_link_i[65],136.448,K3
ruche_link_i[345],136.192,K3
ruche_link_i[66],137.472,K3
ruche_link_i[346],137.216,K3
ruche_link_i[67],137.984,K3
ruche_link_i[347],137.728,K3
ruche_link_i[68],138.496,K3
ruche_link_i[348],138.24,K3
ruche_link_i[69],139.008,K3
ruche_link_i[349],138.752,K3
ruche_link_i[70],140.032,K3
ruche_link_i[350],139.264,K3
ruche_link_i[71],140.544,K3
ruche_link_i[351],140.288,K3
ruche_link_i[72],141.056,K3
ruche_link_i[352],140.8,K3
ruche_link_i[73],141.568,K3
ruche_link_i[353],141.312,K3
ruche_link_i[74],142.08,K3
ruche_link_i[354],141.824,K3
ruche_link_i[75],143.104,K3
ruche_link_i[355],142.848,K3
ruche_link_i[76],143.616,K3
ruche_link_i[356],143.36,K3
ruche_link_i[77],144.128,K3
ruche_link_i[357],143.872,K3
ruche_link_i[78],144.64,K3
ruche_link_i[358],144.384,K3
ruche_link_i[79],145.152,K3
ruche_link_i[359],144.896,K3
ruche_link_i[80],146.176,K3
ruche_link_i[360],145.92,K3
ruche_link_i[81],146.688,K3
ruche_link_i[361],146.432,K3
ruche_link_i[82],147.2,K3
ruche_link_i[362],146.944,K3
ruche_link_i[83],147.712,K3
ruche_link_i[363],147.456,K3
ruche_link_i[84],148.736,K3
ruche_link_i[364],147.968,K3
ruche_link_i[85],149.248,K3
ruche_link_i[365],148.992,K3
ruche_link_i[86],149.76,K3
ruche_link_i[366],149.504,K3
ruche_link_i[87],150.272,K3
ruche_link_i[367],150.016,K3
ruche_link_i[88],150.784,K3
ruche_link_i[368],150.528,K3
ruche_link_i[89],151.808,K3
ruche_link_i[369],151.552,K3
ruche_link_i[90],152.32,K3
ruche_link_i[370],152.064,K3
ruche_link_i[91],152.832,K3
ruche_link_i[371],152.576,K3
ruche_link_i[92],153.344,K3
ruche_link_i[372],153.088,K3
ruche_link_i[93],154.368,K3
ruche_link_i[373],153.6,K3
ruche_link_i[94],154.88,K3
ruche_link_i[374],154.624,K3
ruche_link_i[95],155.392,K3
ruche_link_i[375],155.136,K3
ruche_link_i[96],155.904,K3
ruche_link_i[376],155.648,K3
ruche_link_i[97],156.416,K3
ruche_link_i[377],156.16,K3
ruche_link_i[98],157.44,K3
ruche_link_i[378],156.672,K3
ruche_link_i[99],157.952,K3
ruche_link_i[379],157.696,K3
ruche_link_i[100],158.464,K3
ruche_link_i[380],158.208,K3
ruche_link_i[101],158.976,K3
ruche_link_i[381],158.72,K3
ruche_link_i[102],159.488,K3
ruche_link_i[382],159.232,K3
ruche_link_i[103],160.512,K3
ruche_link_i[383],160.256,K3
ruche_link_i[104],161.024,K3
ruche_link_i[384],160.768,K3
ruche_link_i[105],161.536,K3
ruche_link_i[385],161.28,K3
ruche_link_i[106],162.048,K3
ruche_link_i[386],161.792,K3
ruche_link_i[107],163.072,K3
ruche_link_i[387],162.304,K3
ruche_link_i[108],163.584,K3
ruche_link_i[388],163.328,K3
ruche_link_i[109],164.096,K3
ruche_link_i[389],163.84,K3
ruche_link_i[110],164.608,K3
ruche_link_i[390],164.352,K3
ruche_link_i[111],165.12,K3
ruche_link_i[391],164.864,K3
ruche_link_i[112],166.144,K3
ruche_link_i[392],165.888,K3
ruche_link_i[113],166.656,K3
ruche_link_i[393],166.4,K3
ruche_link_i[114],167.168,K3
ruche_link_i[394],166.912,K3
ruche_link_i[115],167.68,K3
ruche_link_i[395],167.424,K3
ruche_link_i[116],168.192,K3
ruche_link_i[396],167.936,K3
ruche_link_i[117],169.216,K3
ruche_link_i[397],168.96,K3
ruche_link_i[118],169.728,K3
ruche_link_i[398],169.472,K3
ruche_link_i[119],170.24,K3
ruche_link_i[399],169.984,K3
ruche_link_i[120],170.752,K3
ruche_link_i[400],170.496,K3
ruche_link_i[121],171.776,K3
ruche_link_i[401],171.008,K3
ruche_link_i[122],172.288,K3
ruche_link_i[402],172.032,K3
ruche_link_i[123],172.8,K3
ruche_link_i[403],172.544,K3
ruche_link_i[124],173.312,K3
ruche_link_i[404],173.056,K3
ruche_link_i[125],173.824,K3
ruche_link_i[405],173.568,K3
ruche_link_i[126],174.848,K3
ruche_link_i[406],174.592,K3
ruche_link_i[127],175.36,K3
ruche_link_i[407],175.104,K3
ruche_link_i[128],175.872,K3
ruche_link_i[408],175.616,K3
ruche_link_i[129],176.384,K3
ruche_link_i[409],176.128,K3
ruche_link_i[130],177.408,K3
ruche_link_i[410],176.64,K3
ruche_link_i[131],177.92,K3
ruche_link_i[411],177.664,K3
ruche_link_i[132],178.432,K3
ruche_link_i[412],178.176,K3
ruche_link_i[133],178.944,K3
ruche_link_i[413],178.688,K3
ruche_link_i[134],179.456,K3
ruche_link_i[414],179.2,K3
ruche_link_i[135],180.48,K3
ruche_link_i[415],179.712,K3
ruche_link_i[136],180.992,K3
ruche_link_i[416],180.736,K3
ruche_link_i[137],181.504,K3
ruche_link_i[417],181.248,K3
ruche_link_i[138],182.016,K3
ruche_link_i[418],181.76,K3
ruche_link_i[139],182.528,K3
ruche_link_i[419],182.272,K3
